,customer_id,property_type,property_value,property_address,purchase_date,mortgage_status,mortgage_lender,mortgage_amount
728,2472,Biệt thự,2169955705.6762486,"206 Clark Tunnel
East Amber, OR 67491",2019-07-02,Đang vay,MNO Finance,347554157.4540979
729,2954,Nhà ở,4043558019.5704007,"77923 Cynthia Cove
Lake Rebeccaburgh, MS 53045",2021-03-21,Không vay,XYZ Credit,722438448.6368383
730,2855,Nhà ở,4411216522.159032,"07971 Lee River Suite 062
Michaelchester, MH 43501",2018-09-26,Đang vay,XYZ Credit,1887891816.8817632
731,2736,Biệt thự,1377243424.6804438,"628 Timothy Mall Suite 331
Port Aaron, NC 40082",2020-10-10,Đã trả hết,MNO Finance,1954706074.468929
732,2239,Nhà ở,3553469821.8876853,"405 Savage Crossing
Farmermouth, OR 37998",2021-02-23,Đang vay,MNO Finance,679404844.675661
733,2818,Nhà ở,4464404434.461774,"354 Williams Island Apt. 672
Lisamouth, MP 20170",2021-08-03,Đã trả hết,XYZ Credit,1420185120.2177954
734,2769,Biệt thự,4291178205.684372,"32457 Michael Views Suite 496
North Nicole, LA 43767",2020-06-23,Không vay,ABC Bank,1944735878.9259162
735,2614,Đất nền,777769031.8935981,"025 Khan Key Suite 736
Alexisborough, AS 58197",2022-02-28,Đang vay,XYZ Credit,474821808.28235334
736,2144,Biệt thự,2303977125.469363,"6900 Megan Haven
North Codyfort, NM 61030",2021-06-25,Đã trả hết,ABC Bank,170691586.42617002
737,2874,Biệt thự,4104684727.838509,"5892 Edward Creek
Emilyview, RI 56411",2021-01-14,Đã trả hết,MNO Finance,1435273626.4986324
738,2762,Đất nền,4871886329.06132,"375 Rush Avenue Apt. 118
Sanchezmouth, AL 89336",2023-07-17,Đã trả hết,ABC Bank,1871851364.6994522
739,2118,Biệt thự,1857582321.8252854,"93976 Sean Rest Apt. 142
North John, MS 98948",2019-03-19,Đã trả hết,ABC Bank,1371769510.2198176
740,2780,Biệt thự,1744056856.14788,"92291 Warren Underpass
Smithport, MO 18044",2018-10-28,Không vay,MNO Finance,1685076417.3221776
741,2439,Biệt thự,3118202719.672482,"9015 Benton Lane Apt. 762
Terranceview, IN 63341",2019-10-02,Đang vay,XYZ Credit,1071842952.6562343
742,2411,Đất nền,1363363731.029458,"1529 Donaldson Meadow
Jeffreytown, NH 30558",2018-12-22,Đang vay,ABC Bank,1264580959.9591382
743,2431,Biệt thự,3046209157.5420265,"USCGC Grant
FPO AP 34352",2018-10-05,Đang vay,ABC Bank,590200090.8217301
744,2720,Đất nền,3067590776.357095,"USNS Foley
FPO AA 18687",2021-04-14,Đang vay,PQR Mortgage,1660294937.4071677
745,2018,Căn hộ,1873833543.0335364,"675 Katie Park Suite 854
Thomasmouth, PR 27721",2021-08-31,Đang vay,XYZ Credit,881857969.3853254
746,2479,Biệt thự,4343801416.802821,"6266 Melinda Crossroad Suite 959
Jenniferstad, NY 88930",2020-04-28,Chưa vay,PQR Mortgage,301409392.8759233
747,2830,Đất nền,2360288557.299486,"869 Rhonda Wall Apt. 631
East Chris, TN 07453",2021-07-11,Chưa vay,PQR Mortgage,1643648852.7570019
748,2421,Nhà ở,4371513710.776169,"0381 Green Gateway Apt. 331
Cameronborough, LA 99834",2023-03-13,Chưa vay,MNO Finance,592805225.5368762
749,2519,Nhà ở,1130467932.2790527,"24551 Hayes Garden Suite 327
Williamstad, SC 47794",2018-08-24,Chưa vay,XYZ Credit,700342068.8835515
750,2100,Căn hộ,1858360356.4431236,"204 Esparza Island Suite 047
Tammychester, AZ 93032",2021-04-16,Không vay,XYZ Credit,250699460.90413254
751,2537,Biệt thự,4596689472.931706,"2694 Joseph Crest
East Paigemouth, SD 92484",2023-04-05,Chưa vay,PQR Mortgage,794520049.2049813
752,2644,Căn hộ,4017566800.6567607,"400 Mark Wall
Kristiechester, NE 14939",2021-08-28,Không vay,MNO Finance,1393356044.8571985
753,2511,Nhà ở,2884286307.603036,"8771 Scott Knoll
Port Michael, MP 96691",2020-10-25,Chưa vay,ABC Bank,1778502667.2290237
754,2211,Đất nền,2659706770.027387,"13011 Neal Trail Suite 619
Coxburgh, WA 41451",2022-08-13,Đang vay,XYZ Credit,1822869617.7483552
755,2136,Biệt thự,3918843691.83048,"7756 Howe Underpass Apt. 921
Lake Ronaldtown, MT 29554",2021-11-11,Chưa vay,MNO Finance,1313030853.9253194
756,2713,Đất nền,3581087064.968854,"4303 Jacob Union
Hansenstad, WY 87440",2022-09-19,Đã trả hết,MNO Finance,1871181178.7572849
757,2417,Biệt thự,2641559075.357665,"4377 Robert Oval
East Ashleyfurt, NV 76411",2023-03-25,Đã trả hết,MNO Finance,1961911459.8812761
758,2639,Biệt thự,1181797575.9199362,"96215 Francisco Plaza Suite 317
Briannastad, WI 04215",2020-02-08,Đang vay,PQR Mortgage,575774984.8834741
759,2921,Đất nền,2422288874.7132273,"400 Acosta Plains Apt. 052
Allenside, AL 81535",2022-07-15,Không vay,ABC Bank,658915589.0629836
760,2825,Biệt thự,2050947246.9081128,"87738 Sanford Via Suite 643
Lake Jamestown, NY 81635",2022-01-11,Đang vay,PQR Mortgage,375441709.81827044
761,2664,Biệt thự,4795919629.203984,"4650 Mccoy Summit Apt. 372
Lisafurt, OR 95264",2022-03-14,Đang vay,XYZ Credit,732908269.6297317
762,2072,Đất nền,1264824081.7183213,"9604 Hill Mountain Apt. 470
East Isaacview, ND 03916",2020-03-13,Không vay,PQR Mortgage,678286910.1508633
763,2227,Nhà ở,4350382912.529209,"986 Wilson Rapids Apt. 482
Wangbury, RI 10786",2021-09-23,Không vay,MNO Finance,253906184.2804325
764,2270,Biệt thự,3737519635.0213857,"470 Crystal Pass
West Christopher, VT 46157",2019-07-10,Không vay,ABC Bank,911663152.1349497
765,2500,Căn hộ,1949051623.5484018,"1141 Allison Mills
Theodoreton, UT 31309",2022-01-07,Đang vay,PQR Mortgage,331269843.95562243
766,2804,Đất nền,1146651138.4440982,"PSC 8692, Box 2796
APO AP 01188",2022-06-23,Không vay,XYZ Credit,1886966312.219034
767,2863,Căn hộ,4331318220.300139,"47765 Turner Pine
Rowlandstad, MD 95587",2019-01-26,Đang vay,PQR Mortgage,735408377.0747863
768,2759,Đất nền,2696355393.5437937,"47765 Davis Shores Suite 084
South Timothy, DC 92144",2021-06-12,Chưa vay,PQR Mortgage,252894637.04615265
769,2028,Đất nền,2321321034.0822964,"07057 Alvarez Mount
Jamesshire, NY 79252",2023-06-12,Đã trả hết,XYZ Credit,670454048.8919032
770,2443,Đất nền,4392351396.290941,"95983 Megan Views Suite 433
Lake Lisa, MA 11503",2018-12-07,Đã trả hết,MNO Finance,328787182.8836677
771,2381,Nhà ở,4197386445.8454256,"958 Martinez Lock Apt. 553
North Ashley, AK 24293",2018-09-10,Đang vay,ABC Bank,1245063907.2679613
772,2751,Đất nền,576286123.4026935,"PSC 2331, Box 2174
APO AA 67912",2021-08-17,Đã trả hết,ABC Bank,857264201.4143121
773,2472,Đất nền,2957745848.286089,"1271 Betty Hollow
North Toddville, MT 74847",2020-09-03,Đã trả hết,XYZ Credit,1035163640.3016696
774,2107,Biệt thự,4496133606.879892,"9424 Jacqueline Meadow Suite 323
Port Cynthiaberg, TX 67626",2023-05-10,Đã trả hết,ABC Bank,1964860275.3360186
775,2949,Biệt thự,3331253543.930973,"25988 Kirby Lane Apt. 920
Karenshire, SC 48120",2020-11-22,Đang vay,MNO Finance,384941620.2857042
776,2497,Căn hộ,4571369899.561029,"5566 Lawrence Plain
North Christy, PW 88873",2018-08-13,Đã trả hết,XYZ Credit,1330294547.691816
777,2717,Căn hộ,3265276255.2075176,"2766 Schwartz Stravenue Apt. 449
Nancymouth, WY 11339",2023-03-31,Chưa vay,PQR Mortgage,1607023962.0220082
778,2688,Biệt thự,2574287463.8272157,"0785 Benjamin Passage Apt. 927
Lake Matthew, MT 22833",2021-05-24,Đã trả hết,PQR Mortgage,903556812.7758278
779,2997,Căn hộ,2050300514.2011995,"PSC 2656, Box 6155
APO AP 72836",2021-01-17,Chưa vay,MNO Finance,297544408.3688119
780,2393,Biệt thự,4981355339.206514,"996 William Islands
Richardmouth, AK 29290",2020-02-07,Đang vay,XYZ Credit,230105485.15632713
781,2275,Biệt thự,4477374841.938705,"5891 Hancock Circle
North Mark, AK 47143",2023-01-17,Không vay,MNO Finance,984415107.4648911
782,2083,Biệt thự,3186238775.1090345,"768 Brittany Crossing
New Heatherfort, IN 68058",2019-03-01,Chưa vay,XYZ Credit,1795041928.3763547
783,2096,Căn hộ,4611085422.906794,"91403 Eric Springs Apt. 256
New Annchester, DC 12253",2021-05-15,Không vay,ABC Bank,905068371.04633
784,2751,Căn hộ,4761935916.988363,"6327 Scott Point
East Meganville, NH 54738",2018-12-30,Chưa vay,ABC Bank,1876721375.2517421
785,2104,Nhà ở,3404300626.2668924,"906 Steven Parkways
Port Thomas, MT 39853",2018-08-26,Chưa vay,MNO Finance,891838441.773583
786,2405,Nhà ở,2362324065.46294,"18465 Banks Stravenue Suite 626
New Danielle, WI 27355",2019-02-07,Không vay,MNO Finance,1513852702.670618
787,2447,Biệt thự,2290551362.9430246,"36069 Steve Turnpike
Martinport, GU 67149",2023-02-23,Đang vay,PQR Mortgage,1248386792.901211
788,2397,Nhà ở,1994196457.7778745,"72869 James Points Apt. 491
West Brian, UT 05672",2019-04-22,Đang vay,MNO Finance,1957639243.8400626
789,2045,Nhà ở,4011874096.8175416,"64480 Johnson Cliffs
Jonesfurt, SD 81771",2020-07-13,Đang vay,ABC Bank,108576204.43334654
790,2335,Đất nền,685377361.090574,"2703 Erin Harbor
Marilynstad, GA 32245",2019-11-24,Không vay,PQR Mortgage,1276234997.6581419
791,2018,Biệt thự,2972571164.714581,"7576 Jessica Islands
Loriview, MT 75006",2019-05-08,Không vay,ABC Bank,1757757686.7579734
792,2405,Nhà ở,623735872.0135577,"348 Wallace Passage
West Daniel, MD 38655",2019-03-02,Đang vay,PQR Mortgage,1333766779.6164112
793,2967,Đất nền,1077402329.4303203,"22666 Joe Expressway Apt. 975
West Richardfort, DC 34860",2019-02-07,Đang vay,XYZ Credit,1152631891.2841702
794,2778,Căn hộ,3148019306.855398,"98838 Hodges Overpass
South Benjamin, KY 43940",2019-02-20,Đang vay,ABC Bank,1681594330.851953
795,2218,Biệt thự,3016767444.9453287,"543 Castro Stravenue
Phyllisside, AL 77468",2021-10-06,Không vay,MNO Finance,992413094.6700765
796,2439,Nhà ở,4898389688.806159,"2156 Christine Bypass Suite 079
Mosesfort, OH 97219",2022-11-24,Đang vay,PQR Mortgage,1674725986.5005538
797,2274,Nhà ở,3959149765.716007,"734 Dennis Curve Suite 186
Wilsonfurt, MP 09913",2020-03-20,Đã trả hết,ABC Bank,1632663952.3742437
798,2879,Căn hộ,2428102472.099002,"457 Cox Key Apt. 609
Lake Leahport, MT 78277",2019-03-17,Đang vay,PQR Mortgage,1178625734.4933941
799,2781,Đất nền,1633638218.3322494,"617 Smith Glens Apt. 788
Port Amber, SC 04184",2019-02-16,Chưa vay,ABC Bank,1452205245.6790626
800,2415,Biệt thự,2141294471.162751,"4853 White Hollow
Lake Dawn, KS 17435",2019-08-06,Không vay,PQR Mortgage,815590752.0642757
801,2029,Nhà ở,4225465325.235543,"1548 Cooper Trafficway Suite 707
North Hollyville, AR 63339",2020-06-02,Đã trả hết,XYZ Credit,295916857.84735096
802,2359,Nhà ở,3718931684.7032776,"9535 Xavier Rest
Petertown, AR 02237",2020-10-20,Không vay,ABC Bank,539096330.6647518
803,2471,Nhà ở,1254716875.6095724,"0245 Hernandez Place Suite 502
Wigginsberg, WA 38485",2019-07-25,Đã trả hết,PQR Mortgage,1818767207.250102
804,2374,Căn hộ,1548712579.12965,"95733 Kevin Heights
Port Kevinport, ME 56244",2019-06-24,Đã trả hết,PQR Mortgage,1133162116.651509
805,2928,Biệt thự,3178864712.0336995,"0063 Susan Ports Suite 219
North Nicole, KS 19208",2022-07-01,Đang vay,ABC Bank,677724759.9755769
806,2153,Căn hộ,1386330342.4179816,"099 Nathan Locks Apt. 548
South Stacyfort, PA 08918",2020-05-11,Đã trả hết,ABC Bank,587769738.560515
807,2173,Biệt thự,3321697991.986606,"6475 Crystal Ramp Suite 063
South Brianville, PR 11048",2022-07-21,Đã trả hết,XYZ Credit,963693068.8605243
808,2958,Biệt thự,3562683216.637751,"18749 Charles View
Jacobland, NH 84482",2021-08-19,Đã trả hết,MNO Finance,538320361.863409
809,2810,Căn hộ,2545762980.735997,"8643 Myers Ridge
North Vincentberg, AS 62776",2020-01-12,Đang vay,MNO Finance,1858766447.266594
810,2153,Đất nền,2043299120.870391,"4465 Lawrence Landing
New Davidfort, PW 21238",2019-10-13,Chưa vay,XYZ Credit,457501261.5979264
811,2219,Nhà ở,760674973.441116,"0948 Cannon Island Apt. 879
Ashleyside, ME 48076",2022-06-01,Chưa vay,PQR Mortgage,640622997.4526224
812,2537,Nhà ở,3870097293.339184,"186 Rose Loaf Apt. 827
Michaelmouth, AZ 59176",2023-03-30,Đang vay,XYZ Credit,1897314815.5104575
813,2910,Nhà ở,2460936562.7607565,"1406 Duane Center Apt. 020
Ashleyland, OR 55244",2018-12-22,Đang vay,PQR Mortgage,1908941041.0013952
814,2054,Biệt thự,3284262089.12503,"5225 Hall Track
Lake Williamburgh, NH 57967",2020-05-15,Đã trả hết,MNO Finance,1199408610.4818604
815,2995,Nhà ở,1594619896.3494186,"69447 Sara Fords Suite 810
Annside, NH 51070",2019-08-27,Không vay,PQR Mortgage,536580612.3355726
816,2325,Nhà ở,3516865930.5327344,"79333 Jerome Loaf
New Denisehaven, MS 74782",2021-06-13,Đang vay,MNO Finance,1315867307.7642217
817,2272,Nhà ở,582084143.9167569,"837 Ward Islands
Cynthialand, WV 49124",2020-12-16,Chưa vay,MNO Finance,1053586281.4616508
818,2059,Đất nền,1215811581.8388171,"3605 Fitzpatrick Crossing Apt. 246
Thomasmouth, MH 44671",2022-03-06,Chưa vay,ABC Bank,596694712.8669461
819,2032,Đất nền,2670024866.173451,"3932 Martin Spring Apt. 886
North Jill, MS 06268",2021-03-13,Không vay,MNO Finance,1215684504.582633
820,2205,Căn hộ,2080914972.2191346,"36038 Bennett River
Debbiemouth, KS 06550",2019-07-27,Chưa vay,MNO Finance,374435033.5302325
821,2199,Biệt thự,2204183153.9326625,"55810 Wilson Shoals Suite 895
Port Chadside, GU 42164",2023-01-12,Đã trả hết,ABC Bank,568854867.2455904
822,2098,Căn hộ,896671111.0613592,"0402 Austin Trail Suite 462
Taylorbury, FL 64011",2019-06-12,Đã trả hết,MNO Finance,254077151.65532383
823,2602,Đất nền,4655782737.747841,"47048 Stein Stream Suite 826
Raymondburgh, NV 40771",2023-02-26,Đã trả hết,MNO Finance,1637882265.6661928
824,2128,Căn hộ,3719790502.1123686,"6788 Fuller Avenue
Martinberg, NM 09131",2022-07-19,Đang vay,PQR Mortgage,1896851726.3195162
825,2794,Căn hộ,4259412321.1289682,"647 Tracy Mission Suite 415
Lake Chelsea, VA 26907",2020-05-04,Không vay,ABC Bank,824101877.1565765
826,2585,Căn hộ,4663526746.307056,"607 Jessica Forge Suite 792
East Theresaside, KY 14019",2021-12-27,Đã trả hết,PQR Mortgage,1732399118.9453223
827,2121,Nhà ở,4505146607.53018,"141 Cynthia Lights
East Robin, MD 59492",2022-09-12,Đã trả hết,PQR Mortgage,1015845409.4263489
828,2920,Biệt thự,4491165779.199242,"2158 Jennifer Lane Suite 482
Lake Ronaldmouth, MD 33261",2023-04-11,Đã trả hết,XYZ Credit,1291817912.534195
829,2333,Căn hộ,4484828134.557785,"USS Hood
FPO AA 96469",2019-01-04,Chưa vay,PQR Mortgage,604985886.8992741
830,2828,Nhà ở,3340084881.3105597,"034 Hall Ville Suite 119
Shannonview, VI 43502",2021-03-06,Đang vay,MNO Finance,993732868.133235
831,2333,Nhà ở,747520206.0655735,"7162 Matthew Lodge Apt. 257
Sandraton, NY 49514",2020-12-22,Không vay,XYZ Credit,963075022.0119636
832,2522,Căn hộ,4111339159.3092318,"761 Watson Forks
Justinshire, VI 42013",2018-09-10,Đã trả hết,MNO Finance,1269108407.1732543
833,2291,Nhà ở,4876393325.105744,"0767 Robin Stravenue Apt. 422
Brettview, NE 37941",2022-04-09,Đang vay,MNO Finance,694090980.8370727
834,2778,Nhà ở,4341975252.108341,"699 Dawn Viaduct
Erikton, AK 92412",2022-06-14,Đang vay,PQR Mortgage,1581984743.8690965
835,2525,Nhà ở,4468345953.142475,"9328 Barbara Trace
Branchburgh, GU 55795",2019-04-30,Chưa vay,PQR Mortgage,364545523.73595333
836,2355,Biệt thự,3209907387.632166,"471 Vicki Station Apt. 937
North Amanda, DE 68569",2020-01-17,Chưa vay,XYZ Credit,1533251903.4447882
837,2205,Biệt thự,2628356771.2014647,"2528 Mark Rapid
New Clarence, TX 39082",2020-08-14,Đã trả hết,MNO Finance,1159053083.0795288
838,2894,Nhà ở,2877936299.0905027,"900 Luis Branch
West Raymondberg, NJ 86970",2019-11-29,Đã trả hết,ABC Bank,1951283545.9731405
839,2759,Biệt thự,1150980280.8408713,"95925 Malone Ridges
Williamsville, RI 70615",2020-07-12,Đã trả hết,ABC Bank,872839839.1367904
840,2724,Biệt thự,2318037108.402423,"92984 Mcdonald Brooks Apt. 863
South Brianside, MD 25852",2022-12-01,Chưa vay,PQR Mortgage,255085998.6807313
841,2962,Nhà ở,1501210082.7894561,"67439 Jesus Burgs
Wayneborough, MT 66245",2019-05-05,Đã trả hết,PQR Mortgage,1260600908.0355558
842,2676,Đất nền,4261625957.4928994,"573 Burgess Cove Suite 198
West Jennifer, AR 49743",2020-04-17,Đã trả hết,XYZ Credit,1986053427.1506283
843,2141,Căn hộ,3576035180.229876,"60721 David Forks Suite 564
Christianside, ND 53706",2019-03-29,Không vay,ABC Bank,567965169.676548
844,2582,Căn hộ,3052359063.3688583,"00569 Michael Unions
Loriton, SC 72643",2023-03-06,Đang vay,ABC Bank,1983708546.4273639
845,2790,Căn hộ,2392885295.575012,"3057 Katherine Prairie
Alexanderbury, AL 26653",2019-09-08,Đã trả hết,MNO Finance,763582504.943068
846,2725,Biệt thự,4622897748.093836,"78011 Wesley Estates
Christopherchester, NH 39504",2022-04-01,Đã trả hết,PQR Mortgage,235492709.4847275
847,2930,Biệt thự,1077379767.6405764,"8076 Lewis Oval Suite 458
Michaelmouth, MD 64161",2021-02-03,Đã trả hết,ABC Bank,979813906.3965018
848,2820,Biệt thự,2198521759.3599463,"14838 Heather Creek Apt. 123
Briggsmouth, GU 64081",2023-05-06,Đã trả hết,ABC Bank,969835098.7367852
849,2681,Căn hộ,1686509480.0765085,"41660 Lara Lodge Apt. 142
Claudiaberg, TX 83475",2021-09-20,Chưa vay,MNO Finance,905100278.994149
850,2243,Đất nền,3666509159.6232724,"1813 Ramirez Rue Suite 904
South Stephenmouth, MH 58076",2018-08-08,Đã trả hết,PQR Mortgage,1087183025.702404
851,2012,Căn hộ,4129209032.14443,"59591 Michael Trafficway Suite 323
Port Matthewfurt, MI 51639",2019-01-28,Đang vay,ABC Bank,528081157.19279593
852,2374,Căn hộ,4303926445.856997,"4052 Peterson Freeway
New Christophershire, PR 42921",2020-11-17,Đang vay,PQR Mortgage,779844126.0964246
853,2855,Nhà ở,3662485283.0105906,"PSC 7174, Box 2157
APO AP 06378",2019-10-04,Đang vay,PQR Mortgage,1110439940.3283167
854,2356,Biệt thự,1860099291.7341125,"759 Paul Prairie
Smithtown, CT 13094",2023-06-10,Đã trả hết,PQR Mortgage,256049180.78494218
855,2107,Đất nền,3841598997.960979,"8810 Kevin Harbor
Debbiechester, VA 90807",2020-03-11,Đang vay,PQR Mortgage,1158698580.5056915
856,2815,Căn hộ,1606090033.4656608,"94461 Robert Lodge
New Trevor, UT 80213",2023-02-04,Chưa vay,PQR Mortgage,845251414.1235799
857,2519,Đất nền,1815623789.384962,"624 Day Wells
Robertsborough, KY 31401",2022-06-13,Không vay,ABC Bank,884606379.4679685
858,2718,Căn hộ,2667198870.6743917,"08408 Zuniga Flat
West Heatherville, AR 91979",2023-07-12,Đã trả hết,ABC Bank,159381711.14973745
859,2331,Căn hộ,4370828077.135178,"22746 Carpenter Course Apt. 003
New Phillip, OH 96404",2021-03-21,Chưa vay,XYZ Credit,1780408150.4254415
860,2452,Căn hộ,885103446.1349509,"4993 Cox Burg
South Tanyaborough, DE 70475",2021-07-28,Không vay,ABC Bank,1607756110.1150723
861,2052,Căn hộ,2723835088.793502,"94501 Munoz Valleys Apt. 194
West Melodystad, KY 97551",2019-04-14,Không vay,PQR Mortgage,1010594919.7663546
862,2012,Đất nền,2948919112.6212735,"4585 Mills Isle Apt. 073
East Robertmouth, PR 86600",2020-05-05,Chưa vay,ABC Bank,1722811165.374774
863,2547,Đất nền,650713365.8952765,"9335 Lee Pike
North Jacqueline, CA 98787",2020-06-30,Đang vay,ABC Bank,1968865771.0595086
864,2950,Biệt thự,688645464.1538637,"739 Allison Light
New Jennifer, WV 26779",2019-08-07,Đã trả hết,PQR Mortgage,1154668355.191308
865,2846,Nhà ở,3209821578.143189,"5256 Johnson Dale
Mendozaside, CA 73979",2019-04-02,Không vay,MNO Finance,722959805.2276204
866,2438,Biệt thự,788263385.8417139,"80290 Small Rapid Suite 487
Hallberg, RI 22993",2019-08-19,Đã trả hết,ABC Bank,1334457190.774669
867,2644,Nhà ở,1859293664.1550071,"5168 Jaime Fort Suite 451
South Daniel, AR 99162",2020-07-24,Đang vay,PQR Mortgage,124935833.71627396
868,2401,Nhà ở,3451723800.1864777,"4227 Good Hills
South Maryport, MI 14871",2023-04-28,Chưa vay,XYZ Credit,218901957.544905
869,2881,Biệt thự,2989439754.4271793,"303 Morales Stravenue
West Moniquetown, HI 84332",2019-02-16,Đã trả hết,ABC Bank,373089880.0379069
870,2497,Đất nền,1174929871.8904285,"198 Larson Garden Apt. 901
Weavermouth, NM 98895",2022-09-16,Chưa vay,XYZ Credit,608860797.6571531
871,2804,Nhà ở,2735759838.032306,"1393 Chan Trace Apt. 846
Troytown, MH 38826",2022-12-19,Không vay,XYZ Credit,380354506.5278263
872,2410,Biệt thự,1727047855.084401,"5801 Ayers Key
Perezburgh, IL 11562",2022-09-13,Không vay,MNO Finance,1441131273.7842245
873,2407,Nhà ở,598357014.1402235,"25275 Ricardo View Suite 215
Lake Melissaville, MH 48538",2020-06-27,Đang vay,XYZ Credit,1258269907.362338
874,2356,Biệt thự,3004928301.6000786,"763 Young Burg Suite 004
Mariaburgh, FM 41556",2019-07-16,Chưa vay,ABC Bank,155577126.72476384
875,2240,Đất nền,1580238985.0341792,"601 Mccoy Wall
Ericaborough, MD 94766",2019-12-06,Đang vay,XYZ Credit,1143123391.7152133
876,2523,Căn hộ,776849276.2110994,"192 Brian Plaza
Russellshire, VI 47120",2022-10-21,Đã trả hết,MNO Finance,1746358558.4497027
877,2357,Biệt thự,2172733559.919007,"672 Johnson Camp Suite 514
East Stevenside, MH 04032",2019-11-08,Đang vay,ABC Bank,1264593649.687728
878,2512,Căn hộ,1303776884.1907713,"6393 James Springs
Lake Ashleytown, PW 12719",2021-09-30,Chưa vay,XYZ Credit,131864245.26054844
879,2375,Căn hộ,2331103279.925722,"48820 Randall Wells Suite 415
Port Cynthia, OK 07397",2020-08-19,Đang vay,XYZ Credit,894435367.6921642
880,2678,Căn hộ,2369047113.2629843,"67703 Daniel Station Apt. 640
Candiceland, MI 75345",2021-01-25,Không vay,ABC Bank,425051174.3867055
881,2855,Nhà ở,4177623069.449878,"478 Michael Trafficway
Chaneyton, MN 36757",2020-04-08,Đang vay,ABC Bank,209055862.22708005
882,2151,Biệt thự,3246550259.154245,"65731 Janet Pike
Hernandezville, CT 36772",2018-11-09,Đang vay,XYZ Credit,410460624.8146821
883,2525,Căn hộ,2749058774.580114,"9999 Acosta Pine Apt. 298
Lake Timothyside, PA 36800",2021-03-10,Chưa vay,PQR Mortgage,447230662.40307933
884,2800,Đất nền,1701909404.7985082,"329 West Mission Suite 888
Combstown, SD 46242",2019-12-08,Không vay,XYZ Credit,1187711331.5370657
885,2045,Căn hộ,3430044598.72764,"9237 Reed Village Suite 512
Port Kelli, CT 95715",2019-10-08,Đã trả hết,XYZ Credit,1643594930.483188
886,2721,Biệt thự,4227352073.295411,"24731 Mccarthy Way Apt. 048
South Sheri, MA 79629",2022-10-21,Đã trả hết,XYZ Credit,783491608.511178
887,2802,Biệt thự,4456842998.780712,"62204 Linda Ports
Richardsmouth, NV 21910",2022-12-28,Đang vay,PQR Mortgage,1075731487.4571037
888,2543,Đất nền,709495485.1749303,"1880 Bradley Path
Perezshire, OH 50042",2022-12-25,Đang vay,XYZ Credit,904441739.8734618
889,2558,Nhà ở,3926552909.426941,"546 Johnson Spring Suite 984
Johntown, TN 77659",2022-12-28,Không vay,PQR Mortgage,1241786452.9075541
890,2097,Căn hộ,765063652.8299184,"PSC 6083, Box 4165
APO AP 64106",2020-07-13,Đang vay,XYZ Credit,921219587.3151165
891,2860,Biệt thự,3885597990.335025,"3356 Ortiz Street
Lake Danaport, ID 16574",2019-11-29,Chưa vay,PQR Mortgage,1308382148.166594
892,2695,Đất nền,2786394317.3005857,"PSC 4635, Box 8504
APO AE 23116",2019-07-22,Đã trả hết,MNO Finance,1725564379.4986382
893,2899,Biệt thự,3487868317.065944,"363 Fuller Roads Apt. 445
New Andreastad, AR 84461",2021-08-07,Đang vay,XYZ Credit,242699774.53771776
894,2233,Nhà ở,1645382933.8398068,"25834 Herrera Glens
New Josephtown, ID 55614",2023-01-27,Không vay,XYZ Credit,1035528465.5009344
895,2263,Nhà ở,4713820381.259871,"5767 Newman Wall
New Cynthia, FL 47085",2021-07-26,Đã trả hết,PQR Mortgage,1851890149.579343
896,2427,Căn hộ,745535960.6769269,"1798 Merritt Squares Apt. 204
West Anthony, NJ 93003",2020-06-13,Đang vay,XYZ Credit,371703395.07103467
897,2345,Đất nền,3248237187.8787217,"9778 Matthew Unions Suite 188
Colemanland, RI 30520",2021-02-13,Không vay,PQR Mortgage,1380314593.558324
898,2384,Đất nền,1666885182.4321365,"15444 Brian Way
Lake Cynthia, UT 72175",2022-09-11,Không vay,PQR Mortgage,1924484405.7752023
899,2338,Nhà ở,3102451410.1535177,"USNV Cruz
FPO AP 27074",2021-04-12,Đang vay,ABC Bank,1353003950.3351107
900,2140,Căn hộ,2082151543.0767407,"612 Ryan Throughway Suite 969
Heatherburgh, MI 66788",2019-10-08,Đang vay,PQR Mortgage,1532593990.551581
901,2257,Nhà ở,2375143631.703954,"9053 Eric Springs
Cynthiaburgh, MD 08963",2019-03-20,Đang vay,MNO Finance,231472361.7808069
902,2966,Biệt thự,1446617657.6889253,"90310 David Rapids Suite 233
North Tylershire, GU 78964",2021-11-08,Chưa vay,PQR Mortgage,1937320812.8034132
903,2116,Căn hộ,4154979166.965188,"2368 Watson Trail Suite 123
North Danchester, NH 20858",2019-06-29,Không vay,ABC Bank,833802228.1633531
904,2530,Căn hộ,2600604336.511985,"60344 Osborne Rapids Suite 765
Port Scott, MN 66801",2021-07-29,Không vay,ABC Bank,407473982.3703983
905,2006,Đất nền,4793313870.228207,"Unit 5394 Box 6034
DPO AP 16540",2021-08-05,Không vay,XYZ Credit,1534985722.2277582
906,2393,Căn hộ,4323299577.613522,"374 Michele Rest
South Stephanie, MI 92492",2021-11-02,Đang vay,ABC Bank,746398149.9799997
907,2491,Đất nền,3855866501.509711,"2534 Morgan Mount Suite 135
South Michellebury, FL 52539",2022-11-21,Không vay,PQR Mortgage,1838666913.5941403
908,2159,Căn hộ,545671845.0164845,"867 Amanda Plaza
Nelsonmouth, NY 31022",2021-08-22,Đã trả hết,PQR Mortgage,1418619872.896286
