,customer_id,credit_label,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
32,9746,Good,9746,Mã Hậu N*m,Nữ,2010-07-22,"2736/89/71/169/152, Cách Mạng Tháng Tám, Phường Bình Trưng Tây, Gia Lâm, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,(438)854-3889x4966,mary69@example.com,Lập trình viên,Sinh viên,Độc thân,VIP,2022-09-06,,Active,881,861,0.1,XY819,12,837,229,20,152,965,True,5,2,10,5891353000,798528000,663943000,971109000,72284000,699484000,15044300,8421580,263,89,6,0.7024166947597458,Sản phẩm giao muộn so với hẹn giao,5,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.6493633214060152,52,0.81,11,38,0.04534055333179765,Rất ổn định,9320000,Đầu tư,Dưới 300 triệu,979000000,1000000000,Bất động sản thương mại,Không,26500000,593448000,24
33,94694,Good,94694,Trịnh Đình K**i,Nữ,1998-03-16,"1464/227, Phan Văn Hân, Phường An Lợi Đông, Sóc Sơn, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,459.994.3393,salasdonald@example.com,Nhân viên phục vụ khách hàng,Đại học,Độc thân,VIP,2017-10-05,,Active,539,289,0.1,UM654,24,886,166,142,586,867,False,0,17,3,5860228000,155232000,663390000,6825000,185330000,804189000,5216100,7751680,196,42,1,0.8434039663188138,Sản phẩm không hoạt động đúng cách,14,Sản phẩm không đúng mô tả,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.4977984433821069,33,0.96,556,28,0.7631508881621432,Ổn định,8311000,Đầu tư,Trên 1 tỷ,629000000,1100000000,Nhà ở chính,Có,36700000,56868000,15
34,98936,Good,98936,Đỗ Trâm T**g,Nam,1998-08-14,"189/29/126/282/162, Đinh Tiên Hoàng, Phường An Lạc, Hai Bà Trưng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,227.363.6030x881,elizabethmorris@example.net,Nhân viên,Thạc sĩ,Độc thân,VIP,2018-10-31,,Active,776,139,0.05,TB216,24,698,52,127,232,897,False,19,11,15,2709974000,840148000,507335000,265556000,342023000,310750000,61915000,4869290,67,75,1,0.43814941755465564,Sản phẩm không như hình ảnh minh họa,2,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.5568937170081137,37,0.87,866,6,0.7786602989946634,Tạm ổn,2109000,Cho thuê,Dưới 300 triệu,561000000,100000000,Đất đai,Không,16900000,169896000,20
35,88270,Good,88270,Phú Hoài N**c,Nữ,1944-07-22,"1850/21/114, Võ Văn Tần, Phường Bình Khánh, Sơn Tây, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,238-799-6935x80509,gomezkimberly@example.org,Lập trình viên,Trung học phổ thông,Đã kết hôn,VIP,2019-09-17,2020-08-05,Expired,845,407,0.1,OL337,78,418,112,117,165,277,True,21,10,11,4861318000,949183000,220293000,678352000,251998000,82519000,4056400,6061030,3,79,1,0.7097354311479152,Sản phẩm giao muộn so với hẹn giao,14,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,False,0.08147492104653709,63,0.85,692,29,0.9555184090797757,Ổn định,3376000,Cho thuê,Từ 300 triệu tới 1 tỷ,948000000,700000000,Căn hộ/Chung cư,Không,48900000,474708000,5
36,35654,Good,35654,Phó Đức H**g,Nữ,1991-04-15,"2556/68/178/46, Phố Trần Phú, Phường Linh Tây, Gia Lâm, Bến Tre, Việt Nam",Bến Tre,Việt Nam,+1-348-708-9370x7652,kwells@example.org,Người mẫu,Đại học,Ly hôn,VIP,2015-11-11,,Active,913,49,0.05,MF694,31,117,355,289,46,419,False,4,19,12,8705652000,912060000,839006000,610486000,645223000,884712000,38852000,4397710,150,27,11,0.14440403082289244,Dịch vụ không chuyên nghiệp,11,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,0.6234047512958961,6,0.49,272,27,0.8054080867766537,Ổn định,1880000,Làm thuê,Dưới 300 triệu,570000000,1200000000,Đất đai,Có,800000,438672000,20
37,41053,Good,41053,Đỗ Hòa Q***h,Nam,1975-08-20,"2870/10/190/95/65, Trần Quang Khải, Phường An Lợi Đông, Thanh Oai, Ninh Bình, Việt Nam",Ninh Bình,Việt Nam,+1-972-783-7920x2001,geraldrowe@example.net,Giáo viên,Trung học phổ thông,Đã kết hôn,VIP,2020-02-09,,Active,715,422,0.05,UZ839,47,618,28,106,43,272,False,21,19,18,1674556000,449070000,846718000,973097000,913104000,877512000,69593900,5361210,260,53,24,0.3844826124184334,Sản phẩm giao muộn so với hẹn giao,4,Sản phẩm không đúng mô tả,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.5713021004267731,85,0.42,669,41,0.6249269106171393,Tạm ổn,8917000,Kinh doanh truyền thống,Trên 3 tỷ,706000000,1600000000,Đất đai,Không,12300000,500172000,6
38,65817,Good,65817,Bình Trân T***h,Nữ,1996-03-26,"444/985, Lê Thị Riêng, Phường Bình Trưng Đông, Quận 2, Bình Phước, Việt Nam",Bình Phước,Việt Nam,903.355.6775x1230,romerochristopher@example.com,Kỹ sư phần mềm,Đại học,Độc thân,VIP,2021-12-20,,Active,764,126,0.07,OD973,26,863,77,228,462,561,False,0,7,18,8046101000,188091000,363802000,795940000,907624000,435904000,89943800,7816170,13,80,2,0.5768205388065791,Sản phẩm không đáp ứng yêu cầu của khách hàng,5,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.98816140346526,38,0.17,289,9,0.6563651532461668,Rất ổn định,7553000,Đầu tư,Trên 1 tỷ,488000000,800000000,Đất đai,Có,33900000,180564000,12
39,24405,Good,24405,Sơn Thuý L*n,Nữ,1989-11-03,"2720/77/111/46F, Đường Hùng Vương, Phường Linh Trung, Quận Bình Thạnh, Thanh Hóa, Việt Nam",Thanh Hóa,Việt Nam,691.495.3270,uwilson@example.net,Kỹ sư,Trung học phổ thông,Độc thân,VIP,2019-04-20,,Active,667,186,0.05,AF439,33,489,142,286,383,684,True,12,6,17,7148747000,352405000,668744000,773829000,654878000,243162000,46882800,236690,10,59,15,0.9555641326111798,Vấn đề khác,6,Sản phẩm bị hỏng trong quá trình vận chuyển,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.7894041181953468,27,0.5,61,40,0.0539989718663787,Ổn định,1025000,Cho thuê,Trên 1 tỷ,945000000,1200000000,Căn hộ/Chung cư,Có,10000000,289392000,12
40,55546,Good,55546,Lỗ Trân N**c,Nam,1993-04-08,"726/227, Đường Số 3, Phường 1, Quận 4, Ninh Bình, Việt Nam",Ninh Bình,Việt Nam,001-573-999-6200x061,rebeccadunn@example.com,Kỹ sư,Đi làm,Độc thân,VIP,2016-12-03,,Active,518,358,0.1,SG667,29,707,24,206,190,990,False,3,15,5,694553000,229160000,67978000,189409000,802321000,257180000,86121400,8594150,94,48,15,0.21640376298048147,Sản phẩm không đáp ứng yêu cầu của khách hàng,14,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,True,0.2582747785317706,90,0.7,736,16,0.09863307528011045,Ổn định,3363000,Đầu tư,Trên 1 tỷ,997000000,600000000,Nhà ở chính,Không,10100000,294552000,13
41,86456,Good,86456,Đỗ Quyên N*ư,Nam,1995-02-14,"2859/42/24/177, Nguyễn Văn Giai, Phường 12, Đống Đa, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(739)206-5836x327,jill13@example.com,Công nhân,Đi làm,Có 2 bé,VIP,2022-02-07,,Active,574,41,0.05,HC322,27,682,10,83,222,128,True,21,13,17,4791658000,622591000,131087000,517171000,548475000,500156000,73810900,4546160,282,77,4,0.4918190559409228,Vấn đề khác,8,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cửa hàng trực tiếp,False,0.3940831832730407,11,0.42,440,48,0.6660178025828679,Rất ổn định,4988000,Kinh doanh online,Trên 1 tỷ,610000000,1700000000,Bất động sản thương mại,Có,26900000,147576000,13
42,31052,Good,31052,Pho Văn P****g,Nữ,2003-12-09,"1569/84/158/132, Đường Số 5, Phường 4, Hòa Bình, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,283-914-8018,byrdstacy@example.com,Người mẫu,Đi làm,Độc thân,VIP,2021-06-10,,Active,582,376,0.1,YV715,19,711,82,93,52,730,True,3,3,7,5681876000,537865000,763056000,314646000,390668000,310178000,10242500,4457590,142,82,2,0.2675360913042444,Vấn đề khác,6,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.10756297379009405,20,0.69,398,39,0.6047914112871727,Rất ổn định,8180000,Cho thuê,Trên 1 tỷ,867000000,500000000,Đất đai,Không,35500000,230856000,18
43,13338,Good,13338,Khuất Văn N**n,Nam,2007-10-20,"2965/71/178/13z, Hồ Tùng Mậu, Phường Tam Phú, Quận 11, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,+1-814-762-4612x097,lauren52@example.org,Giáo viên,Đại học,Độc thân,VIP,2018-10-04,,Active,872,131,0.07,MS978,15,689,257,165,417,937,False,22,6,7,3966518000,373172000,306348000,517020000,69113000,105294000,15997100,44050,95,15,3,0.6814976170834135,Khách hàng không hài lòng với trải nghiệm mua hàng,13,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.017782257134445922,4,0.36,180,20,0.7544715600255417,Ổn định,7299000,Kinh doanh online,Trên 1 tỷ,714000000,600000000,Nhà ở chính,Có,27500000,281544000,23
44,75278,Good,75278,Lỗ Trâm T**y,Nữ,1996-08-12,"902/85/68/171E, Võ Văn Kiệt, Phường Thủ Thiêm, Quận Thủ Đức, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,665-252-4098x4794,ncarter@example.net,Nhân viên,Trung học phổ thông,Ly hôn,VIP,2021-07-10,,Active,697,278,0.05,XC868,26,525,44,5,466,251,True,0,6,12,5496119000,203880000,701901000,953994000,110408000,329809000,49382000,3378260,253,69,1,0.9549643824463669,Khách hàng không hài lòng với trải nghiệm mua hàng,10,Sản phẩm gửi sai,Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.8880562941282919,52,0.15,415,29,0.1438104019850408,Tạm ổn,1810000,Đầu tư,Từ 300 triệu tới 1 tỷ,912000000,1800000000,Bất động sản thương mại,Không,44600000,517296000,6
45,20884,Good,20884,Bành Xuân H**i,Nữ,1998-08-05,"776/73/63/114/220, Đường Số 4, Phường Thảo Điền, Ba Vì, Hà Nội, Việt Nam",Hà Nội,Việt Nam,3974189086,brittanymacdonald@example.net,Lập trình viên,Sinh viên,Có gia đình,VIP,2015-09-04,,Active,746,216,0.1,MV994,24,480,149,6,184,494,True,2,5,16,5194776000,121927000,847002000,684295000,388670000,833744000,15439100,1234550,93,74,2,0.19402976434126107,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,True,0.4265196588723781,25,0.85,53,19,0.021700938587519425,Rất ổn định,9670000,Đầu tư,Từ 300 triệu tới 1 tỷ,552000000,1700000000,Bất động sản thương mại,Có,17300000,493884000,3
46,56758,Good,56758,Lục Thành H***n,Nam,1996-03-14,"1713/9/190, Hai Triều, Phường An Hòa, Sóc Sơn, Đồng Tháp, Việt Nam",Đồng Tháp,Việt Nam,641-324-5297x1702,hwatkins@example.com,Giáo viên,Đi làm,Có 1 bé,VIP,2019-11-20,,Active,575,85,0.05,DX176,26,707,347,53,258,685,True,1,7,5,5414463000,650482000,122690000,880591000,835592000,964024000,67195900,7539380,42,35,1,0.7528819920620614,Khách hàng không hài lòng với trải nghiệm mua hàng,7,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,0.3630256335564541,35,0.51,268,29,0.6397815862018588,Rất ổn định,5456000,Cho thuê,Dưới 300 triệu,837000000,1700000000,Căn hộ/Chung cư,Có,2400000,94620000,7
47,28256,Good,28256,Đoàn Thái A*h,Nữ,1997-06-16,"2428/17/162/81, Đồng Khởi, Phường 10, Quận 9, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,(594)285-0167,cunninghamriley@example.net,Lập trình viên,Đại học,Độc thân,VIP,2015-10-25,,Active,699,388,0.1,MT627,25,323,49,76,468,314,True,21,18,15,2390529000,58438000,335595000,179854000,598681000,106805000,858600,8531110,35,30,15,0.16075480825934574,Sản phẩm không hoạt động đúng cách,4,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.43090443968186054,32,0.09,283,24,0.6389969279816833,Rất ổn định,1862000,Kinh doanh online,Trên 1 tỷ,574000000,1000000000,Nhà ở chính,Không,30600000,201804000,10
48,70268,Good,70268,Lưu Quang Đ*c,Nữ,1991-07-17,"2379/18/12/45V, Đặng Văn Ngữ, Phường Linh Trung, Phúc Thọ, Yên Bái, Việt Nam",Yên Bái,Việt Nam,+1-312-707-1828x50431,rogersashlee@example.com,Nhân viên,Đại học,Có gia đình,VIP,2017-08-01,,Active,522,51,0.1,AL307,31,335,162,157,280,160,False,6,1,2,2394858000,527845000,789145000,491814000,955337000,983123000,45883600,3687540,186,10,1,0.21803688371285246,Sản phẩm giao muộn so với hẹn giao,15,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,True,0.626810840911005,32,0.57,198,26,0.9728456285838913,Rất ổn định,6615000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,720000000,1500000000,Căn hộ/Chung cư,Có,48300000,107304000,21
49,17107,Good,17107,Bạch Bích M**h,Nam,1996-08-30,"1637/62/200j, Cô Bắc, Phường Trường Thọ, Hòa Bình, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-762-907-9377x1769,robertlyons@example.org,Lập trình viên,Trung học phổ thông,Độc thân,VIP,2019-06-11,,Active,648,380,0.1,IV260,26,766,207,164,303,746,False,4,14,15,9259804000,545389000,518065000,903651000,656289000,908828000,59517900,1557980,223,46,55,0.14489455090936254,Dịch vụ không chuyên nghiệp,7,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.22520743149066103,85,0.67,468,39,0.16452817216542537,Ổn định,4162000,Cho thuê,Trên 3 tỷ,935000000,1300000000,Căn hộ/Chung cư,Không,38600000,388080000,24
50,35572,Good,35572,Quách Hưng T***h,Nam,1988-03-26,"244/429, Trần Hưng Đạo, Phường Bình Trưng Đông, Cầu Giấy, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(534)202-7459,amills@example.net,Lập trình viên,Đi làm,Độc thân,VIP,2018-12-11,,Active,683,300,0.1,GI346,34,570,245,145,264,487,True,0,6,11,2837923000,951152000,81145000,263426000,226896000,595073000,95688000,8795950,53,22,32,0.8929181655880992,Sản phẩm không hoạt động đúng cách,12,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.16881254227993847,65,0.53,787,45,0.521986228004864,Ổn định,8169000,Cho thuê,Dưới 300 triệu,937000000,1600000000,Đất đai,Không,46900000,45564000,11
51,56192,Good,56192,Lư Ngọc N**t,Nữ,1990-06-30,"1181/391, Đường Hùng Vương, Phường Cát Lái, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,7535234866,fcampos@example.com,Nhân viên hỗ trợ kỹ thuật,Trung học phổ thông,Đã kết hôn,VIP,2021-11-23,,Active,734,603,0.1,SR633,32,354,352,165,498,127,False,10,9,8,207785000,509929000,288476000,390230000,591372000,561826000,63300700,4722430,294,79,1,0.9517502563286809,Sản phẩm giao muộn so với hẹn giao,6,Vấn đề khác,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.26314842580187425,23,0.89,762,22,0.8392052085395643,Ổn định,8949000,Kinh doanh truyền thống,Trên 3 tỷ,938000000,1500000000,Nhà ở chính,Không,33700000,329916000,21
52,33023,Good,33023,Cao Trường Đ*c,Nữ,2001-08-14,"2625/2/181/23G, Hai Bà Trưng, Phường Bình Trưng Đông, Thanh Trì, Bạc Liêu, Việt Nam",Bạc Liêu,Việt Nam,001-909-228-6071x543,tmcdonald@example.net,Kỹ sư phần mềm,Đi làm,Có 1 bé,VIP,2018-06-29,,Active,534,226,0.1,OF532,21,440,363,28,208,421,True,0,6,7,3536047000,507732000,429147000,659275000,65994000,671774000,87865600,7692160,71,21,5,0.8615750864088789,Sản phẩm không như hình ảnh minh họa,8,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.36057397099876476,79,0.2,701,30,0.6618786701340946,Rất ổn định,7737000,Kinh doanh truyền thống,Dưới 300 triệu,860000000,1100000000,Bất động sản thương mại,Không,17800000,99708000,5
53,90635,Good,90635,Kỷ Thắng Đ*t,Nữ,2004-11-29,"2253/65/167/6/215, Đường Số 3, Phường 1, Quận Gò Vấp, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,(540)748-3612,twong@example.com,Đầu bếp,Không có,Độc thân,VIP,2017-05-13,,Active,516,249,0.1,ZX475,18,627,339,30,464,17,True,2,19,2,1538307000,210361000,911869000,225692000,57738000,100595000,17096900,2331270,178,78,21,0.2756706124146383,Sản phẩm giao muộn so với hẹn giao,9,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.04920627775061426,64,0.12,276,46,0.5158639560125117,Rất ổn định,482000,Làm thuê,Trên 3 tỷ,596000000,900000000,Căn hộ/Chung cư,Có,34800000,258432000,13
54,50820,Good,50820,Mã Như H**g,Nam,2011-11-25,"230/74/7, Nguyễn Huệ, Phường Linh Đông, Hai Bà Trưng, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,9905396689,williamscheyenne@example.net,Lập trình viên,Trung học phổ thông,Độc thân,VIP,2016-08-13,2018-07-06,Expired,894,824,0.1,UL110,11,761,176,169,416,995,False,1,3,14,438892000,975251000,452640000,635434000,621748000,687673000,68907400,3671590,218,31,4,0.8633984915474784,Sản phẩm giao muộn so với hẹn giao,2,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.058205606670432064,73,0.96,571,41,0.6274620863463553,Rất ổn định,7422000,Cho thuê,Từ 300 triệu tới 1 tỷ,895000000,1900000000,Căn hộ/Chung cư,Có,8100000,412356000,2
55,98516,Good,98516,Võ Gia T**ý,Nam,2002-10-22,"2995/85/88/243, Nguyễn Đức Cảnh, Phường Bình An, Quận 9, Hà Nội, Việt Nam",Hà Nội,Việt Nam,918.754.0943x4112,xhoffman@example.com,Bác sĩ,Sinh viên,Độc thân,VIP,2017-03-22,,Active,909,118,0.05,TA387,20,728,146,113,486,203,True,11,18,4,8755283000,613743000,994706000,767896000,699947000,464872000,21171700,6075550,187,76,53,0.5737031270336218,Khách hàng không hài lòng với trải nghiệm mua hàng,12,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.688643908420767,2,0.71,714,50,0.45341672775789377,Rất ổn định,408000,Kinh doanh truyền thống,Dưới 300 triệu,705000000,1300000000,Bất động sản thương mại,Không,44000000,559248000,19
56,49463,Bad,49463,Tống Diễm Q***g,Nữ,1997-06-11,"1296/92/94/215, Hai Triều, Phường 2, Quận 10, Bà Rịa - Vũng Tàu, Việt Nam",Bà Rịa - Vũng Tàu,Việt Nam,(389)722-7403x130,joyce14@example.net,Lập trình viên,Không có,Có gia đình,VIP,2019-02-06,,Active,515,133,0.1,IH468,25,390,76,74,55,729,False,22,6,16,1222331000,91372000,743846000,956382000,748394000,587382000,45727200,1153500,253,93,65,0.3366400390967862,Sản phẩm giao muộn so với hẹn giao,6,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.056700034308886704,72,0.8,668,15,0.4256102777982992,Ổn định,465000,Kinh doanh online,Trên 3 tỷ,440000000,1800000000,Đất đai,Không,41700000,354768000,23
